CNAE09;negocio;MES;TRIGGER
1395;3;9;D.NEGATIVO
1395;3;11;C.NEGATIVO
1395;5;3;A.POSITIVO
1395;5;5;C.NEGATIVO
1395;5;6;C.NEGATIVO
1395;5;8;C.NEGATIVO
1395;5;12;C.NEGATIVO
1396;1;1;C.NEGATIVO
1396;1;2;C.NEGATIVO
1396;1;3;B.POSITIVO
1396;1;4;B.POSITIVO
1396;1;5;C.NEGATIVO
1396;1;7;B.POSITIVO
1396;1;10;B.POSITIVO
1396;2;2;A.POSITIVO
1396;2;7;C.NEGATIVO
1396;2;8;D.NEGATIVO
1396;2;10;A.POSITIVO
1396;2;11;D.NEGATIVO
1396;3;2;A.POSITIVO
1396;3;3;B.POSITIVO
1396;3;8;D.NEGATIVO
1396;3;9;C.NEGATIVO
1396;3;11;C.NEGATIVO
1396;3;12;C.NEGATIVO
1396;4;1;A.POSITIVO
1396;4;2;B.POSITIVO
1396;4;4;C.NEGATIVO
1396;4;5;C.NEGATIVO
1396;4;8;C.NEGATIVO
1396;4;10;B.POSITIVO
1396;5;2;B.POSITIVO
1396;5;5;C.NEGATIVO
1396;5;6;B.POSITIVO
1396;5;8;D.NEGATIVO
1396;5;12;C.NEGATIVO
1399;0;8;C.NEGATIVO
1399;0;11;B.POSITIVO
1399;1;3;B.POSITIVO
1399;1;8;C.NEGATIVO
1399;2;1;B.POSITIVO
1399;2;2;B.POSITIVO
1399;2;3;B.POSITIVO
1399;2;8;C.NEGATIVO
1399;2;12;C.NEGATIVO
1399;3;3;B.POSITIVO
1399;3;8;D.NEGATIVO
1399;4;3;B.POSITIVO
1399;4;8;D.NEGATIVO
1399;5;2;B.POSITIVO
1399;5;6;B.POSITIVO
1399;5;8;C.NEGATIVO
1411;1;2;B.POSITIVO
1411;1;3;B.POSITIVO
1411;1;12;C.NEGATIVO
1411;3;1;B.POSITIVO
1411;3;2;A.POSITIVO
1411;3;6;C.NEGATIVO
1411;3;8;D.NEGATIVO
1411;3;12;C.NEGATIVO
1412;0;1;D.NEGATIVO
1412;0;2;B.POSITIVO
1412;0;3;A.POSITIVO
1412;0;5;C.NEGATIVO
1412;0;7;A.POSITIVO
1412;0;8;C.NEGATIVO
1412;0;9;A.POSITIVO
1412;0;10;D.NEGATIVO
1412;0;11;C.NEGATIVO
1412;1;1;C.NEGATIVO
1412;1;3;B.POSITIVO
1412;1;8;C.NEGATIVO
1412;1;9;C.NEGATIVO
1412;1;12;B.POSITIVO
1412;2;1;B.POSITIVO
1412;2;2;C.NEGATIVO
1412;2;3;B.POSITIVO
1412;2;7;B.POSITIVO
1412;2;8;C.NEGATIVO
1412;3;2;B.POSITIVO
1412;3;3;B.POSITIVO
1412;3;4;C.NEGATIVO
1412;3;7;B.POSITIVO
1412;3;8;D.NEGATIVO
1412;4;2;B.POSITIVO
1412;4;3;B.POSITIVO
1412;4;5;B.POSITIVO
1412;4;7;C.NEGATIVO
1412;4;8;C.NEGATIVO
1412;4;10;B.POSITIVO
1412;4;11;C.NEGATIVO
1412;4;12;C.NEGATIVO
1412;5;2;A.POSITIVO
1412;5;7;B.POSITIVO
1412;5;8;C.NEGATIVO
1412;5;12;C.NEGATIVO
1413;0;2;A.POSITIVO
1413;0;8;C.NEGATIVO
1413;1;2;B.POSITIVO
1413;1;8;C.NEGATIVO
1413;2;2;B.POSITIVO
1413;2;3;B.POSITIVO
1413;2;8;D.NEGATIVO
1413;2;12;C.NEGATIVO
1413;3;8;C.NEGATIVO
1413;4;3;B.POSITIVO
1413;4;8;C.NEGATIVO
1413;5;2;B.POSITIVO
1413;5;8;C.NEGATIVO
1414;1;1;C.NEGATIVO
1414;1;3;C.NEGATIVO
1414;1;9;C.NEGATIVO
1414;1;10;B.POSITIVO
1414;1;11;B.POSITIVO
1414;1;12;B.POSITIVO
1414;2;1;B.POSITIVO
1414;2;2;C.NEGATIVO
1414;2;4;C.NEGATIVO
1414;2;5;C.NEGATIVO
1414;2;6;B.POSITIVO
1414;2;7;B.POSITIVO
1414;2;8;D.NEGATIVO
1414;2;9;A.POSITIVO
1414;2;10;B.POSITIVO
1414;2;11;C.NEGATIVO
1414;2;12;B.POSITIVO
1414;3;2;B.POSITIVO
1414;3;3;B.POSITIVO
1414;3;8;C.NEGATIVO
1414;3;12;B.POSITIVO
1414;4;2;B.POSITIVO
1414;4;5;C.NEGATIVO
1414;4;7;C.NEGATIVO
1414;4;8;C.NEGATIVO
1414;4;9;B.POSITIVO
1414;4;12;C.NEGATIVO
1414;5;1;C.NEGATIVO
1414;5;7;B.POSITIVO
1414;5;8;C.NEGATIVO
1414;5;9;B.POSITIVO
1414;5;11;B.POSITIVO
1414;5;12;C.NEGATIVO
1419;0;1;B.POSITIVO
1419;0;8;C.NEGATIVO
1419;0;9;C.NEGATIVO
1419;1;2;B.POSITIVO
1419;1;8;C.NEGATIVO
1419;2;2;B.POSITIVO
1419;2;3;B.POSITIVO
1419;2;8;D.NEGATIVO
1419;2;9;C.NEGATIVO
1419;3;8;C.NEGATIVO
1419;4;1;B.POSITIVO
1419;4;2;B.POSITIVO
1419;4;8;C.NEGATIVO
1419;4;11;B.POSITIVO
1419;5;2;B.POSITIVO
1419;5;8;C.NEGATIVO
1431;1;2;D.NEGATIVO
1431;1;4;A.POSITIVO
1431;1;5;A.POSITIVO
1431;1;7;C.NEGATIVO
1431;1;8;D.NEGATIVO
1431;1;10;A.POSITIVO
1431;5;1;C.NEGATIVO
1431;5;5;B.POSITIVO
1431;5;7;A.POSITIVO
1431;5;8;C.NEGATIVO
1431;5;9;B.POSITIVO
1431;5;12;C.NEGATIVO
1439;1;1;C.NEGATIVO
1439;1;3;B.POSITIVO
1439;1;7;B.POSITIVO
1439;1;8;C.NEGATIVO
1439;1;12;C.NEGATIVO
1439;2;1;B.POSITIVO
1439;2;2;B.POSITIVO
1439;2;5;B.POSITIVO
1439;2;6;C.NEGATIVO
1439;2;8;D.NEGATIVO
1439;2;9;C.NEGATIVO
1439;2;10;B.POSITIVO
1439;3;1;A.POSITIVO
1439;3;2;B.POSITIVO
1439;3;3;B.POSITIVO
1439;3;5;C.NEGATIVO
1439;3;6;C.NEGATIVO
1439;3;8;D.NEGATIVO
1439;3;11;C.NEGATIVO
1439;3;12;C.NEGATIVO
1439;4;1;B.POSITIVO
1439;4;2;A.POSITIVO
1439;4;4;C.NEGATIVO
1439;4;8;C.NEGATIVO
1439;4;9;C.NEGATIVO
1439;4;10;B.POSITIVO
1439;5;1;A.POSITIVO
1439;5;2;C.NEGATIVO
1439;5;4;B.POSITIVO
1439;5;7;B.POSITIVO
1439;5;8;C.NEGATIVO
1439;5;11;B.POSITIVO
1439;5;12;C.NEGATIVO
1511;0;1;A.POSITIVO
1511;0;4;B.POSITIVO
1511;0;7;C.NEGATIVO
1511;0;8;D.NEGATIVO
1511;0;10;B.POSITIVO
1511;0;12;C.NEGATIVO
1511;1;2;B.POSITIVO
1511;1;8;C.NEGATIVO
1511;1;9;C.NEGATIVO
1511;2;3;A.POSITIVO
1511;2;8;D.NEGATIVO
1511;2;10;B.POSITIVO
1511;2;12;C.NEGATIVO
1511;3;8;D.NEGATIVO
1511;4;2;B.POSITIVO
1511;4;9;B.POSITIVO
1511;5;2;B.POSITIVO
1511;5;8;C.NEGATIVO
1512;0;1;B.POSITIVO
1512;0;2;C.NEGATIVO
1512;0;5;C.NEGATIVO
1512;0;8;C.NEGATIVO
1512;1;2;A.POSITIVO
1512;1;8;C.NEGATIVO
1512;2;1;B.POSITIVO
1512;2;2;B.POSITIVO
1512;2;3;B.POSITIVO
1512;2;8;D.NEGATIVO
1512;2;11;C.NEGATIVO
1512;3;1;B.POSITIVO
1512;3;2;B.POSITIVO
1512;3;5;C.NEGATIVO
1512;3;8;C.NEGATIVO
1512;4;8;C.NEGATIVO
1512;4;9;B.POSITIVO
1512;5;2;B.POSITIVO
1512;5;3;B.POSITIVO
1512;5;4;C.NEGATIVO
1512;5;8;C.NEGATIVO
1512;5;12;C.NEGATIVO
1520;1;2;B.POSITIVO
1520;1;8;C.NEGATIVO
1520;1;9;C.NEGATIVO
1520;1;12;A.POSITIVO
1610;1;6;A.POSITIVO
1610;1;9;B.POSITIVO
1610;1;10;B.POSITIVO
1610;1;11;C.NEGATIVO
1610;1;12;C.NEGATIVO
1621;0;1;A.POSITIVO
1621;0;3;A.POSITIVO
1621;0;4;B.POSITIVO
1621;0;7;C.NEGATIVO
1621;0;8;C.NEGATIVO
1621;0;10;C.NEGATIVO
1621;0;11;C.NEGATIVO
1621;1;2;B.POSITIVO
1621;1;8;C.NEGATIVO
1621;1;10;B.POSITIVO
1621;1;11;C.NEGATIVO
1621;2;8;D.NEGATIVO
1621;2;10;A.POSITIVO
1621;3;2;B.POSITIVO
1621;3;8;C.NEGATIVO
1621;4;2;B.POSITIVO
1621;4;8;C.NEGATIVO
1621;5;8;C.NEGATIVO
1622;1;1;B.POSITIVO
1622;1;8;D.NEGATIVO
1622;1;10;B.POSITIVO
1622;2;3;C.NEGATIVO
1622;2;4;B.POSITIVO
1622;2;5;C.NEGATIVO
1622;2;6;B.POSITIVO
1622;2;8;C.NEGATIVO
1622;2;9;C.NEGATIVO
1622;2;11;B.POSITIVO
1622;3;1;B.POSITIVO
1622;3;2;B.POSITIVO
1622;3;7;C.NEGATIVO
1622;3;8;C.NEGATIVO
1622;3;10;B.POSITIVO
1622;3;11;C.NEGATIVO
1622;4;1;A.POSITIVO
1622;4;2;C.NEGATIVO
1622;4;5;A.POSITIVO
1622;4;6;A.POSITIVO
1622;4;7;B.POSITIVO
1622;4;8;C.NEGATIVO
1622;4;9;D.NEGATIVO
1622;4;10;C.NEGATIVO
1622;4;11;D.NEGATIVO
1623;0;8;C.NEGATIVO
1623;0;11;B.POSITIVO
1623;1;8;C.NEGATIVO
1623;2;3;B.POSITIVO
1623;2;8;C.NEGATIVO
1623;3;3;B.POSITIVO
1623;3;8;C.NEGATIVO
1623;4;2;B.POSITIVO
1623;4;8;C.NEGATIVO
1623;5;2;B.POSITIVO
1623;5;8;C.NEGATIVO
1624;0;1;B.POSITIVO
1624;0;8;C.NEGATIVO
1624;0;12;C.NEGATIVO
1624;1;1;B.POSITIVO
1624;1;8;C.NEGATIVO
1624;2;2;B.POSITIVO
1624;2;5;B.POSITIVO
1624;2;8;C.NEGATIVO
1624;3;1;B.POSITIVO
1624;3;2;B.POSITIVO
1624;3;8;D.NEGATIVO
1624;4;8;C.NEGATIVO
1624;5;8;C.NEGATIVO
1629;0;7;B.POSITIVO
1629;0;8;C.NEGATIVO
1629;1;1;B.POSITIVO
1629;1;8;C.NEGATIVO
1629;2;1;B.POSITIVO
1629;2;8;C.NEGATIVO
1629;3;8;C.NEGATIVO
1629;3;10;B.POSITIVO
1629;4;2;B.POSITIVO
1629;4;8;D.NEGATIVO
1629;5;7;B.POSITIVO
1629;5;8;C.NEGATIVO
1711;5;1;C.NEGATIVO
1711;5;5;C.NEGATIVO
1711;5;6;A.POSITIVO
1711;5;7;B.POSITIVO
1711;5;8;C.NEGATIVO
1711;5;9;B.POSITIVO
1712;0;1;B.POSITIVO
1712;0;5;B.POSITIVO
1712;0;8;C.NEGATIVO
1712;0;10;C.NEGATIVO
1712;0;11;B.POSITIVO
1712;1;1;C.NEGATIVO
1712;1;2;B.POSITIVO
1712;1;6;B.POSITIVO
1712;1;8;C.NEGATIVO
1712;1;9;B.POSITIVO
1712;2;1;B.POSITIVO
1712;2;5;C.NEGATIVO
1712;2;8;C.NEGATIVO
1712;3;2;B.POSITIVO
1712;3;8;C.NEGATIVO
1712;4;3;B.POSITIVO
1712;4;8;C.NEGATIVO
1712;4;9;B.POSITIVO
1712;5;8;C.NEGATIVO
1721;0;2;A.POSITIVO
1721;0;3;B.POSITIVO
1721;0;4;B.POSITIVO
1721;0;5;C.NEGATIVO
1721;0;6;C.NEGATIVO
1721;0;8;C.NEGATIVO
1721;0;9;C.NEGATIVO
1721;0;11;B.POSITIVO
1721;0;12;D.NEGATIVO
1721;1;10;B.POSITIVO
1721;2;4;D.NEGATIVO
1721;2;5;B.POSITIVO
1721;2;8;C.NEGATIVO
1721;2;10;A.POSITIVO
1721;2;12;C.NEGATIVO
1721;3;1;A.POSITIVO
1721;3;8;C.NEGATIVO
1721;3;10;B.POSITIVO
1721;4;2;B.POSITIVO
1721;4;6;C.NEGATIVO
1721;4;8;C.NEGATIVO
1721;5;8;C.NEGATIVO
1722;0;1;D.NEGATIVO
1722;0;2;D.NEGATIVO
1722;0;3;C.NEGATIVO
1722;0;5;A.POSITIVO
1722;0;6;A.POSITIVO
1722;0;7;B.POSITIVO
1722;0;8;D.NEGATIVO
1722;0;9;A.POSITIVO
1722;0;10;C.NEGATIVO
1722;0;11;A.POSITIVO
1722;0;12;C.NEGATIVO
1722;1;3;B.POSITIVO
1722;1;4;C.NEGATIVO
1722;1;6;B.POSITIVO
1722;1;7;A.POSITIVO
1722;1;8;D.NEGATIVO
1722;1;10;C.NEGATIVO
1722;3;1;C.NEGATIVO
1722;3;2;B.POSITIVO
1722;3;3;B.POSITIVO
1722;3;4;C.NEGATIVO
1722;3;7;B.POSITIVO
1722;3;8;C.NEGATIVO
1722;3;11;B.POSITIVO
1722;4;1;B.POSITIVO
1722;4;2;A.POSITIVO
1722;4;6;C.NEGATIVO
1722;4;8;C.NEGATIVO
1722;4;9;C.NEGATIVO
1722;4;11;C.NEGATIVO
1722;4;12;C.NEGATIVO
1722;5;2;B.POSITIVO
1722;5;7;C.NEGATIVO
1722;5;8;C.NEGATIVO
1722;5;12;B.POSITIVO
1723;1;1;B.POSITIVO
1723;1;2;B.POSITIVO
1723;1;3;B.POSITIVO
1723;1;5;C.NEGATIVO
1723;1;6;B.POSITIVO
1723;1;8;D.NEGATIVO
1723;2;1;A.POSITIVO
1723;2;3;B.POSITIVO
1723;2;4;C.NEGATIVO
1723;2;5;C.NEGATIVO
1723;2;7;B.POSITIVO
1723;2;8;C.NEGATIVO
1723;2;11;C.NEGATIVO
1723;3;2;A.POSITIVO
1723;3;5;C.NEGATIVO
1723;3;6;C.NEGATIVO
1723;3;7;A.POSITIVO
1723;3;8;C.NEGATIVO
1723;4;1;C.NEGATIVO
1723;4;2;A.POSITIVO
1723;4;3;C.NEGATIVO
1723;4;4;B.POSITIVO
1723;4;5;C.NEGATIVO
1723;4;8;D.NEGATIVO
1723;4;10;B.POSITIVO
1723;5;1;C.NEGATIVO
1723;5;3;B.POSITIVO
1723;5;8;C.NEGATIVO
1729;0;4;C.NEGATIVO
1729;0;6;C.NEGATIVO
1729;0;9;A.POSITIVO
1729;1;2;B.POSITIVO
1729;2;6;B.POSITIVO
1729;2;7;C.NEGATIVO
1729;2;8;C.NEGATIVO
1729;2;11;B.POSITIVO
1729;3;3;B.POSITIVO
1729;3;6;B.POSITIVO
1729;3;8;C.NEGATIVO
1729;3;12;C.NEGATIVO
1729;4;1;B.POSITIVO
1729;4;6;B.POSITIVO
1729;4;8;C.NEGATIVO
1729;4;11;C.NEGATIVO
1729;4;12;D.NEGATIVO
1729;5;1;B.POSITIVO
1729;5;8;C.NEGATIVO
1729;5;10;B.POSITIVO
1811;1;3;B.POSITIVO
1811;1;8;D.NEGATIVO
1811;1;10;B.POSITIVO
1811;1;12;B.POSITIVO
1811;3;2;B.POSITIVO
1811;3;3;C.NEGATIVO
1811;3;5;B.POSITIVO
1811;3;6;B.POSITIVO
1811;3;7;A.POSITIVO
1811;3;8;D.NEGATIVO
1811;3;9;C.NEGATIVO
1811;3;11;D.NEGATIVO
1811;4;1;B.POSITIVO
1811;4;2;B.POSITIVO
1811;4;3;B.POSITIVO
1811;4;4;C.NEGATIVO
1811;4;6;C.NEGATIVO
1811;4;8;D.NEGATIVO
1811;4;10;C.NEGATIVO
1811;4;12;A.POSITIVO
1811;5;2;B.POSITIVO
1811;5;5;C.NEGATIVO
1811;5;6;C.NEGATIVO
1811;5;8;D.NEGATIVO
1811;5;11;B.POSITIVO
1811;5;12;A.POSITIVO
1812;0;2;B.POSITIVO
1812;0;8;C.NEGATIVO
1812;1;8;C.NEGATIVO
1812;2;8;C.NEGATIVO
1812;3;8;C.NEGATIVO
1812;4;8;C.NEGATIVO
1812;5;8;C.NEGATIVO
1813;0;1;B.POSITIVO
1813;0;3;A.POSITIVO
1813;0;4;B.POSITIVO
1813;0;5;D.NEGATIVO
1813;0;6;C.NEGATIVO
1813;0;7;C.NEGATIVO
1813;0;9;C.NEGATIVO
1813;0;10;B.POSITIVO
1813;1;2;B.POSITIVO
1813;1;8;C.NEGATIVO
1813;1;10;B.POSITIVO
1813;2;8;C.NEGATIVO
1813;2;10;B.POSITIVO
1813;3;8;C.NEGATIVO
1813;3;10;B.POSITIVO
1813;4;1;B.POSITIVO
1813;4;5;C.NEGATIVO
1813;4;8;D.NEGATIVO
1813;5;3;B.POSITIVO
1813;5;5;B.POSITIVO
1813;5;7;A.POSITIVO
1813;5;8;D.NEGATIVO
1814;0;1;B.POSITIVO
1814;0;6;C.NEGATIVO
1814;0;8;C.NEGATIVO
1814;0;12;B.POSITIVO
1814;1;2;B.POSITIVO
1814;1;8;D.NEGATIVO
1814;1;10;B.POSITIVO
1814;1;12;C.NEGATIVO
1814;2;2;B.POSITIVO
1814;2;4;B.POSITIVO
1814;2;5;C.NEGATIVO
1814;2;7;B.POSITIVO
1814;2;8;C.NEGATIVO
1814;2;10;B.POSITIVO
1814;2;12;C.NEGATIVO
1814;3;1;A.POSITIVO
1814;3;6;B.POSITIVO
1814;3;7;B.POSITIVO
1814;3;8;D.NEGATIVO
1814;3;12;C.NEGATIVO
1814;4;2;B.POSITIVO
1814;4;5;C.NEGATIVO
1814;4;7;B.POSITIVO
1814;4;8;D.NEGATIVO
1814;4;10;B.POSITIVO
1814;5;1;B.POSITIVO
1814;5;2;C.NEGATIVO
1814;5;3;C.NEGATIVO
1814;5;5;C.NEGATIVO
1814;5;8;D.NEGATIVO
1814;5;10;A.POSITIVO
1814;5;11;B.POSITIVO
2011;5;3;B.POSITIVO
2011;5;4;C.NEGATIVO
2011;5;8;C.NEGATIVO
2011;5;10;B.POSITIVO
2011;5;12;B.POSITIVO
2012;0;1;C.NEGATIVO
2012;0;2;A.POSITIVO
2012;0;4;B.POSITIVO
2012;0;6;A.POSITIVO
2012;0;7;C.NEGATIVO
2012;0;8;C.NEGATIVO
2012;0;9;C.NEGATIVO
2012;0;11;C.NEGATIVO
2012;0;12;C.NEGATIVO
2012;3;1;B.POSITIVO
2012;3;2;B.POSITIVO
2012;3;3;B.POSITIVO
2012;3;5;C.NEGATIVO
2012;3;6;C.NEGATIVO
2012;3;7;B.POSITIVO
2012;3;8;D.NEGATIVO
2012;3;12;C.NEGATIVO
2012;4;2;A.POSITIVO
2012;4;4;C.NEGATIVO
2012;4;6;B.POSITIVO
2012;4;7;C.NEGATIVO
2012;4;8;C.NEGATIVO
2012;4;9;C.NEGATIVO
2012;4;11;C.NEGATIVO
2012;5;3;B.POSITIVO
2012;5;4;B.POSITIVO
2012;5;8;C.NEGATIVO
2013;1;4;C.NEGATIVO
2013;1;6;C.NEGATIVO
2013;1;7;A.POSITIVO
2013;1;8;C.NEGATIVO
2013;3;1;B.POSITIVO
2013;3;3;A.POSITIVO
2013;3;4;C.NEGATIVO
2013;3;7;B.POSITIVO
2013;3;8;D.NEGATIVO
2013;3;9;C.NEGATIVO
2013;3;10;C.NEGATIVO
2013;5;8;C.NEGATIVO
2014;1;4;B.POSITIVO
2014;1;6;C.NEGATIVO
2014;1;9;B.POSITIVO
2014;1;11;B.POSITIVO
2014;1;12;C.NEGATIVO
2014;2;1;C.NEGATIVO
2014;2;2;A.POSITIVO
2014;2;3;C.NEGATIVO
2014;2;4;D.NEGATIVO
2014;2;7;A.POSITIVO
2014;2;10;A.POSITIVO
2014;2;11;C.NEGATIVO
2014;2;12;D.NEGATIVO
2014;3;1;B.POSITIVO
2014;3;2;B.POSITIVO
2014;3;3;A.POSITIVO
2014;3;4;B.POSITIVO
2014;3;6;C.NEGATIVO
2014;3;8;D.NEGATIVO
2014;3;9;C.NEGATIVO
2014;3;11;C.NEGATIVO
2014;3;12;C.NEGATIVO
2014;4;3;A.POSITIVO
2014;4;5;B.POSITIVO
2014;4;6;C.NEGATIVO
2014;4;9;B.POSITIVO
2014;4;10;C.NEGATIVO
2014;5;8;C.NEGATIVO
2015;1;1;B.POSITIVO
2015;1;2;B.POSITIVO
2015;1;8;C.NEGATIVO
2015;1;9;C.NEGATIVO
2015;2;2;B.POSITIVO
2015;2;5;B.POSITIVO
2015;2;8;C.NEGATIVO
2015;2;9;C.NEGATIVO
2015;3;2;B.POSITIVO
2015;3;7;C.NEGATIVO
2015;3;8;C.NEGATIVO
2015;4;2;A.POSITIVO
2015;4;7;C.NEGATIVO
2015;4;8;C.NEGATIVO
2015;4;9;B.POSITIVO
2015;5;3;B.POSITIVO
2015;5;8;C.NEGATIVO
2016;0;3;A.POSITIVO
2016;0;6;C.NEGATIVO
2016;0;8;C.NEGATIVO
2016;0;10;A.POSITIVO
2016;0;11;C.NEGATIVO
2016;0;12;B.POSITIVO
2016;1;2;B.POSITIVO
2016;1;3;B.POSITIVO
2016;1;5;C.NEGATIVO
2016;1;8;C.NEGATIVO
2016;2;1;B.POSITIVO
2016;2;2;B.POSITIVO
2016;2;3;B.POSITIVO
2016;2;4;B.POSITIVO
2016;2;6;C.NEGATIVO
2016;2;8;C.NEGATIVO
2016;2;9;D.NEGATIVO
2016;2;10;B.POSITIVO
2016;2;11;D.NEGATIVO
2016;2;12;C.NEGATIVO
2016;3;2;B.POSITIVO
2016;3;4;B.POSITIVO
2016;3;5;C.NEGATIVO
2016;3;8;D.NEGATIVO
2016;3;10;B.POSITIVO
2016;4;1;C.NEGATIVO
2016;4;2;A.POSITIVO
2016;4;7;B.POSITIVO
2016;4;8;C.NEGATIVO
2016;5;2;B.POSITIVO
2016;5;8;C.NEGATIVO
2017;0;1;C.NEGATIVO
2017;0;2;A.POSITIVO
2017;0;6;A.POSITIVO
2017;0;7;D.NEGATIVO
2017;0;8;C.NEGATIVO
2017;0;9;C.NEGATIVO
2017;0;10;C.NEGATIVO
2017;0;12;B.POSITIVO
2017;1;1;A.POSITIVO
2017;1;3;C.NEGATIVO
2017;1;4;C.NEGATIVO
2017;1;5;C.NEGATIVO
2017;1;7;C.NEGATIVO
2017;1;8;C.NEGATIVO
2017;1;9;C.NEGATIVO
2017;1;10;A.POSITIVO
2017;4;2;C.NEGATIVO
2017;4;3;C.NEGATIVO
2017;4;5;C.NEGATIVO
2017;4;6;C.NEGATIVO
2017;4;7;C.NEGATIVO
2017;4;9;B.POSITIVO
2017;4;11;B.POSITIVO
2017;4;12;A.POSITIVO
2017;5;2;B.POSITIVO
2017;5;3;B.POSITIVO
2017;5;4;D.NEGATIVO
2017;5;5;B.POSITIVO
2017;5;8;C.NEGATIVO
2017;5;11;B.POSITIVO
2017;5;12;C.NEGATIVO
2041;0;1;D.NEGATIVO
2041;0;4;C.NEGATIVO
2041;0;5;A.POSITIVO
2041;0;8;D.NEGATIVO
2041;0;11;B.POSITIVO
2041;0;12;C.NEGATIVO
2041;1;3;B.POSITIVO
2041;1;8;C.NEGATIVO
2041;3;2;B.POSITIVO
2041;3;4;B.POSITIVO
2041;3;8;C.NEGATIVO
2041;3;12;C.NEGATIVO
2041;4;2;B.POSITIVO
2041;4;8;C.NEGATIVO
2041;4;10;B.POSITIVO
2041;5;2;B.POSITIVO
2041;5;8;C.NEGATIVO
2042;0;1;C.NEGATIVO
2042;0;2;B.POSITIVO
2042;0;7;C.NEGATIVO
2042;0;8;C.NEGATIVO
2042;0;12;B.POSITIVO
2042;1;3;B.POSITIVO
2042;1;7;B.POSITIVO
2042;1;8;D.NEGATIVO
2042;1;10;B.POSITIVO
2042;2;2;C.NEGATIVO
2042;2;3;C.NEGATIVO
2042;2;4;C.NEGATIVO
2042;2;6;D.NEGATIVO
2042;2;8;C.NEGATIVO
2042;2;9;B.POSITIVO
2042;2;10;A.POSITIVO
2042;2;11;B.POSITIVO
2042;2;12;B.POSITIVO
2042;3;1;B.POSITIVO
2042;3;4;B.POSITIVO
2042;3;8;C.NEGATIVO
2042;4;3;B.POSITIVO
2042;4;6;B.POSITIVO
2042;4;8;C.NEGATIVO
2042;5;8;C.NEGATIVO
2051;1;7;B.POSITIVO
2051;1;8;C.NEGATIVO
2051;1;12;B.POSITIVO
2051;2;1;B.POSITIVO
2051;2;3;A.POSITIVO
2051;2;6;C.NEGATIVO
2051;2;7;C.NEGATIVO
2051;2;8;D.NEGATIVO
2051;2;9;C.NEGATIVO
2051;2;12;B.POSITIVO
2051;3;1;B.POSITIVO
2051;3;3;A.POSITIVO
2051;3;4;B.POSITIVO
2051;3;5;A.POSITIVO
2051;3;7;C.NEGATIVO
2051;3;8;C.NEGATIVO
2051;3;9;C.NEGATIVO
2051;3;10;C.NEGATIVO
2051;3;11;C.NEGATIVO
2051;3;12;C.NEGATIVO
2051;5;2;A.POSITIVO
2051;5;3;B.POSITIVO
2051;5;5;C.NEGATIVO
2051;5;11;C.NEGATIVO
2052;1;3;B.POSITIVO
2052;1;4;B.POSITIVO
2052;1;5;C.NEGATIVO
2052;1;7;C.NEGATIVO
2052;1;8;C.NEGATIVO
2052;1;10;C.NEGATIVO
2052;1;11;A.POSITIVO
2052;1;12;A.POSITIVO
2052;3;1;B.POSITIVO
2052;3;2;B.POSITIVO
2052;3;6;B.POSITIVO
2052;3;8;D.NEGATIVO
2052;3;10;B.POSITIVO
2052;3;11;C.NEGATIVO
2052;3;12;C.NEGATIVO
2052;4;9;B.POSITIVO
2052;4;11;C.NEGATIVO
2052;5;6;B.POSITIVO
2052;5;7;B.POSITIVO
2052;5;8;D.NEGATIVO
2053;1;1;C.NEGATIVO
2053;1;2;B.POSITIVO
2053;1;4;C.NEGATIVO
2053;1;6;B.POSITIVO
2053;1;7;A.POSITIVO
2053;1;8;C.NEGATIVO
2053;1;9;C.NEGATIVO
2053;1;10;B.POSITIVO
2053;1;12;D.NEGATIVO
2053;3;1;B.POSITIVO
2053;3;2;A.POSITIVO
2053;3;3;C.NEGATIVO
2053;3;5;D.NEGATIVO
2053;3;6;D.NEGATIVO
2053;3;7;D.NEGATIVO
2053;3;8;C.NEGATIVO
2053;3;9;D.NEGATIVO
2053;3;10;A.POSITIVO
2053;3;11;B.POSITIVO
2053;4;1;A.POSITIVO
2053;4;7;C.NEGATIVO
2053;4;9;C.NEGATIVO
2053;4;10;D.NEGATIVO
2053;4;11;A.POSITIVO
2053;4;12;C.NEGATIVO
2053;5;8;C.NEGATIVO
2059;0;1;B.POSITIVO
2059;0;2;C.NEGATIVO
2059;0;3;B.POSITIVO
2059;0;4;A.POSITIVO
2059;0;6;C.NEGATIVO
2059;0;8;C.NEGATIVO
2059;0;12;C.NEGATIVO
2059;1;2;B.POSITIVO
2059;1;4;B.POSITIVO
2059;1;6;B.POSITIVO
2059;1;8;C.NEGATIVO
2059;1;11;C.NEGATIVO
2059;1;12;C.NEGATIVO
2059;2;1;B.POSITIVO
2059;2;2;B.POSITIVO
2059;2;3;B.POSITIVO
2059;2;4;C.NEGATIVO
2059;2;5;C.NEGATIVO
2059;2;6;C.NEGATIVO
2059;2;8;C.NEGATIVO
2059;3;2;B.POSITIVO
2059;3;3;B.POSITIVO
2059;3;8;C.NEGATIVO
2059;3;11;B.POSITIVO
2059;4;2;B.POSITIVO
2059;4;3;B.POSITIVO
2059;4;8;C.NEGATIVO
2059;5;8;C.NEGATIVO
2211;4;1;C.NEGATIVO
2211;4;2;C.NEGATIVO
2211;4;4;B.POSITIVO
2211;4;6;C.NEGATIVO
2211;4;10;B.POSITIVO
2211;4;11;A.POSITIVO
2211;4;12;C.NEGATIVO
